Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1335,160,2,24,2368,1,1.5399,1,1,1,1,1,22,1,1,2,2,5,6,1970,1970,1,1,2,3,1,312,1,1,2,1,1,1,6,765,1,0,0,765,1,2,1,1,765,600,0,1365,0,0,1,1,3,1,1,7,3,0,0.89484,1,1970,1,2,440,1,1,1,0,36,0,0,0,0,0.90046,3.1277,1.2004,0,5,2009,1,1,125000
1336,20,1,80,9650,1,0.9676,1,1,1,1,1,9,1,1,1,1,6,5,1977,1977,1,1,5,5,2,360,1,1,2,2,1,1,3,686,1,0,664,1350,1,2,1,1,1334,0,0,1334,0,1,2,0,2,1,1,6,1,1,2,1,1977,2,2,630,1,1,1,0,16,0,0,0,0,1.0676,1.1609,0.91016,0,4,2009,1,1,167900
1337,90,1,87,9246,1,0.91552,2,1,1,1,1,9,2,1,3,1,5,5,1973,1973,1,1,5,5,2,564,1,1,2,1,1,1,1,0,1,0,1656,1656,1,2,1,1,1656,0,0,1656,0,0,2,0,4,2,1,8,1,0,-0.11099,2,1973,1,2,506,1,1,1,0,211,0,0,0,0,0.74565,0.57219,1.0586,0,11,2008,1,1,135000
1338,30,2,153,4118,1,1,2,2,1,2,2,3,2,1,1,1,4,4,1941,1950,1,1,4,4,1,0,1,1,2,1,1,1,1,0,1,0,693,693,3,4,2,2,693,0,0,693,0,0,1,0,2,1,4,4,1,0,0.79924,0.37851,2005,1.4805,0,0,1.1671,1.1801,2,0,20,0,0,0,0,1.1078,1.0274,1.0038,0,3,2006,1,1,52500
1339,60,1,95,13450,1,1.0167,2,1,1,2,1,2,1,1,1,2,7,5,2002,2002,1,1,1,1,1,0,2,1,1,2,1,1,2,700,1,0,216,916,1,1,1,1,920,941,0,1861,1,0,2,1,3,1,2,8,1,0,-0.46429,3,2002,2,2,492,1,1,1,146,91,0,0,0,0,0.99575,2.0415,0.99679,0,6,2006,1,1,200000
1340,20,1,120,9560,1,0.95246,2,1,1,2,1,2,1,1,1,1,5,7,1972,1972,2,1,3,2,1,0,1,2,2,1,1,4,5,360,1,0,504,864,1,1,1,1,864,0,0,864,0,0,1,0,3,1,1,5,1,0,0.57832,1,1972,2,1,288,1,1,1,0,0,0,0,0,0,0.63494,2.0964,0.81892,0,6,2006,1,1,128500
1341,20,1,70,8294,1,0.88687,1,1,1,1,1,1,1,1,1,1,4,5,1971,1971,1,1,3,2,1,0,1,1,2,1,1,1,1,0,1,0,858,858,1,2,1,1,872,0,0,872,0,0,1,0,3,1,1,5,1,0,0.54157,2,1974,1,4,480,1,1,1,0,0,0,0,0,0,0.99847,3,0.95911,0,6,2007,1,1,123000
1342,20,1,66,13695,1,1.0427,1,1,1,1,1,10,6,1,1,1,6,5,2003,2004,1,1,1,1,1,0,1,1,1,2,1,1,2,814,1,0,300,1114,1,1,1,1,1114,0,0,1114,1,0,1,0,3,1,2,6,1,0,0.62706,2,2004,1,2,576,1,1,1,0,78,0,0,0,0,1.2171,0.97725,1.1415,0,7,2008,1,1,155000
1343,60,1,60.011,9375,1,1.2881,1,1,1,1,1,2,1,1,1,2,8,5,2002,2002,1,1,1,1,2,149,2,1,1,2,1,1,1,0,1,0,1284,1284,1,1,1,1,1284,885,0,2169,0,0,2,1,3,1,2,7,1,1,1,1,2002,2,2,647,1,1,1,192,87,0,0,0,0,1.0275,1.2603,0.93473,0,8,2007,1,1,228500
1344,50,1,57,7558,1,0.76109,1,2,1,1,1,12,1,1,1,3,6,6,1928,1950,1,1,7,13,1,0,1,1,3,1,1,1,1,0,1,0,896,896,1,3,1,1,1172,741,0,1913,0,0,1,1,3,1,1,9,1,1,2,2,1929,1,2,342,2,2,1,0,0,0,0,0,0,1.0945,1.7894,1.1704,0,3,2009,1,1,177000
1345,60,1,85,11103,1,0.94296,2,1,1,2,1,2,1,1,1,2,7,5,2006,2006,1,1,1,1,1,0,2,1,1,2,1,1,1,0,1,0,728,728,1,1,1,1,728,728,0,1456,0,0,2,1,3,1,2,8,1,1,2,1,2006,3,2,440,1,1,1,0,0,0,0,0,0,0.95722,2.4595,1.1049,0,7,2007,2,2,155835
1346,30,2,50,6000,1,1.3898,1,1,1,1,1,3,1,1,1,1,4,4,1920,1950,2,1,3,2,1,0,1,1,1,1,1,1,3,250,1,0,710,960,1,3,1,2,960,0,0,960,0,0,1,0,2,1,4,5,1,0,0.93082,2,1997,1,1,308,1,1,1,0,0,168,0,0,0,1.1296,2.7208,1.1205,0,7,2007,1,1,108500
1347,20,1,59.916,20781,1,1.1864,3,1,1,3,1,9,5,1,1,1,7,7,1968,2003,2,1,7,3,1,0,1,1,2,1,1,1,4,297,2,68,1203,1568,1,2,1,1,2156,0,0,2156,0,0,2,0,3,1,1,9,1,1,1,1,1968,2,2,508,3,1,1,0,80,0,290,0,0,0.91111,2.2573,1.0032,0,6,2006,1,1,262500
1348,20,1,93,15306,1,1.1165,2,3,1,2,1,15,1,1,1,1,8,5,2006,2007,1,1,1,1,3,100,2,1,1,3,1,3,2,80,1,0,1652,1732,1,1,1,1,1776,0,0,1776,1,0,2,0,3,1,2,7,1,1,1,1,2006,3,3,712,1,1,1,0,0,0,0,0,0,1.034,-1.5118,0.88457,0,5,2007,2,2,283463
1349,20,1,59.998,16196,1,1.135,4,4,1,1,1,10,1,1,1,1,7,5,1998,1998,1,1,1,1,1,0,2,1,1,2,1,3,2,1443,1,0,39,1482,1,1,1,1,1494,0,0,1494,1,0,2,0,3,1,2,5,1,1,3,1,1998,2,2,514,1,1,1,402,25,0,0,0,0,0.88992,-2.6544,0.77832,0,8,2007,1,1,215000
1350,70,2,50,5250,1,2,1,1,1,1,1,3,1,1,1,2,8,5,1872,1987,1,1,3,2,1,0,1,2,3,1,3,1,6,259,1,0,425,684,5,4,2,1,938,1215,205,2358,0,0,2,0,4,1,1,8,1,0,-0.056933,-0.92133,2005,2.9281,0,0,1.5902,1.4133,1,0,54,20,0,0,0,1.3468,1.1508,0.99515,0,12,2008,1,1,122000
1351,90,1,91,11643,1,1.0567,1,1,1,1,1,1,3,1,3,2,5,5,1969,1969,1,1,3,2,2,368,1,1,2,1,1,1,6,500,1,0,748,1248,1,2,1,1,1338,1296,0,2634,1,1,2,2,6,2,1,12,1,0,-0.37837,2,1969,1,4,968,1,1,1,0,0,0,0,0,0,1.1227,1.5211,1.3508,0,8,2009,1,1,200000
1352,60,1,70,9247,1,1.0236,2,1,1,1,1,1,1,1,1,2,6,6,1962,1962,1,1,2,3,2,318,1,1,2,1,1,1,5,319,1,0,539,858,1,1,1,1,858,858,0,1716,0,0,1,1,4,1,1,8,1,1,1,1,1962,3,2,490,1,1,1,0,84,0,0,120,0,1.0473,1.9385,1.0956,0,3,2008,1,1,171000
1353,50,2,50,6000,1,1.3293,1,1,1,1,1,11,1,1,1,3,6,9,1937,2000,1,1,3,2,1,0,2,1,3,1,1,1,1,0,1,0,698,698,1,2,1,1,786,390,0,1176,0,0,1,0,2,1,1,4,1,0,0.75438,2,1999,1,2,624,1,1,2,210,0,0,0,0,0,0.9474,1.4568,0.62761,0,7,2009,1,1,134900
1354,50,1,56,14720,1,1.4275,2,1,1,3,1,14,1,1,1,3,8,5,1995,1996,2,1,1,1,2,579,2,1,1,2,1,2,2,816,1,0,1217,2033,1,1,1,1,2053,1185,0,3238,1,0,2,1,4,1,2,9,1,1,4,1,1996,3,3,666,1,1,1,283,86,0,0,0,0,0.84322,0.57987,0.8428,0,3,2010,1,1,410000
1355,60,1,59.994,10316,1,1.1909,2,1,1,1,1,2,1,1,1,2,7,5,2000,2000,1,1,1,1,1,0,2,1,1,2,1,1,2,735,1,0,257,992,1,1,1,1,992,873,0,1865,1,0,2,1,3,1,2,7,1,1,2,1,2000,2,3,839,1,1,1,0,184,0,0,0,0,1.0189,1.1805,1.005,0,6,2008,1,1,235000
1356,80,1,102,10192,1,0.88291,2,1,1,1,1,9,1,1,1,4,7,6,1968,1992,1,1,3,2,2,143,1,1,2,1,1,1,1,0,1,0,570,570,1,3,1,1,1222,698,0,1920,0,0,3,0,4,1,2,8,1,1,2,1,1968,2,2,487,1,1,1,0,98,0,0,0,0,0.98429,2,0.90118,0,9,2006,1,1,170000
1357,20,1,60.044,9477,1,1.0365,1,1,1,2,1,1,1,1,1,1,5,5,1966,1966,1,1,2,3,2,65,1,1,2,1,1,1,5,340,1,0,524,864,1,2,1,1,892,0,0,892,0,0,1,0,3,1,1,5,1,0,-0.50829,1,1966,2,1,264,1,1,1,0,0,0,0,0,0,1.0276,3,1.0279,0,10,2008,1,1,110000
1358,20,1,60.015,12537,1,0.90729,2,1,1,3,1,1,1,1,1,1,5,6,1971,2008,1,1,1,1,1,0,1,1,2,1,1,1,2,734,1,0,344,1078,1,1,1,1,1078,0,0,1078,1,0,1,1,3,1,1,6,1,1,3,1,1971,3,2,500,1,1,1,0,0,0,0,0,0,0.98662,2.1708,0.86982,0,4,2010,1,1,149900
1359,160,3,60.002,2117,1,1.8328,1,1,1,1,1,5,1,1,4,2,6,5,2000,2000,1,1,3,2,2,216,2,1,1,2,1,1,2,378,1,0,378,756,1,1,1,1,769,804,0,1573,0,0,2,1,3,1,2,5,1,0,1.2667,2,2000,1,2,440,1,1,1,0,32,0,0,0,0,1.0815,-0.59558,0.95434,0,6,2010,1,1,177500
1360,20,1,129,16737,1,0.88071,1,1,1,5,1,7,1,1,1,1,9,5,2004,2005,2,1,1,1,2,66,2,1,1,3,1,2,2,1447,1,0,533,1980,1,1,1,1,1980,0,0,1980,1,0,2,0,3,1,3,8,1,1,1,1,2004,3,3,770,1,1,1,194,45,0,0,0,0,0.90935,2.0415,0.86755,0,9,2006,1,1,315000
1361,70,1,51,9842,1,1.3057,1,1,1,1,1,18,2,1,1,2,5,6,1921,1998,1,1,3,4,1,0,1,1,3,1,3,1,1,0,1,0,612,612,1,1,1,1,990,1611,0,2601,0,0,3,1,4,1,1,8,1,0,0.46479,3,1998,2,2,621,1,1,1,183,0,301,0,0,0,1.2152,0.48667,0.75307,0,5,2008,1,1,189000
1362,20,1,124,16158,1,0.91687,2,4,1,1,2,19,1,1,1,1,7,5,2005,2005,2,1,1,1,3,16,2,1,1,3,1,2,3,1274,1,0,256,1530,1,1,1,1,1530,0,0,1530,1,0,2,0,3,1,2,7,1,1,1,1,2005,3,2,430,1,1,1,168,36,0,0,0,0,1.0755,-2.6127,0.94543,0,6,2009,1,1,260000
1363,50,1,59.988,12513,1,1.1172,2,1,1,4,1,1,2,1,1,3,4,4,1920,2007,1,1,1,1,1,0,1,2,3,1,3,1,1,0,1,0,715,715,1,3,1,1,1281,457,0,1738,0,0,2,0,4,1,1,7,1,1,1,1,1920,1,1,368,1,1,1,55,0,0,0,0,0,1.1371,0.021692,0.81718,0,6,2009,1,1,104900
1364,60,1,73,8499,1,1.049,2,1,1,1,1,6,1,1,1,2,6,5,2006,2007,1,1,1,1,1,0,1,1,1,2,1,1,1,0,1,0,616,616,1,1,1,1,616,796,0,1412,0,0,2,1,3,1,2,6,1,1,1,3,2007,3,2,432,1,1,1,0,36,0,0,0,0,1.0313,1.0121,0.93083,0,3,2007,2,2,156932
1365,160,3,30,3180,1,2,1,1,1,1,1,5,1,1,2,2,7,5,2005,2005,1,1,3,2,1,0,2,1,1,2,1,1,1,0,1,0,600,600,1,1,1,1,520,600,80,1200,0,0,2,1,2,1,2,4,1,0,1.5553,2,2005,2,2,480,1,1,1,0,166,0,0,0,0,0.83751,1.23,0.94508,0,4,2006,1,3,144152
1366,60,3,60,7500,1,1.8491,1,1,1,1,1,5,1,1,1,2,7,5,2000,2000,1,1,1,1,1,0,2,1,1,2,1,1,2,533,1,0,281,814,1,1,1,1,814,860,0,1674,1,0,2,1,3,1,2,7,1,0,0.60045,1,2000,2,2,663,1,1,1,0,96,0,0,0,0,1.1649,0.98433,1.0153,0,1,2010,1,1,216000
1367,60,1,68,9179,1,1.1259,2,1,1,1,1,2,1,1,1,2,7,5,1999,1999,1,1,1,1,2,158,2,1,1,2,1,1,2,633,1,0,240,873,1,1,1,1,882,908,0,1790,1,0,2,1,3,1,2,7,1,0,-0.12462,1,1999,2,2,588,1,1,1,0,88,0,0,0,0,1.0156,1.3862,0.99874,0,6,2008,1,3,193000
1368,160,2,41,2665,1,1.3391,1,1,1,1,1,20,1,1,2,2,5,6,1977,1977,1,1,6,6,1,0,1,1,1,1,1,1,3,548,2,173,36,757,1,1,1,1,925,550,0,1475,0,0,2,0,4,1,1,6,1,1,2,1,1977,2,1,336,1,1,1,104,26,0,0,0,0,0.95406,0.19984,0.96529,0,7,2006,1,1,127000
1369,120,2,59.999,4435,1,1.4097,1,1,1,1,1,2,1,1,2,1,6,5,2003,2004,1,1,1,1,2,170,2,1,1,2,1,2,2,685,1,0,163,848,1,1,1,1,848,0,0,848,1,0,1,0,1,1,2,4,1,0,-0.2849,1,2003,3,2,420,1,1,1,140,0,0,0,0,0,0.99713,2.2394,0.96974,0,6,2009,1,1,144000
1370,20,1,48,10635,1,1.0583,3,1,1,4,1,2,1,1,1,1,8,5,2003,2003,2,1,1,1,2,171,2,1,1,2,1,2,4,370,6,972,315,1657,1,1,1,1,1668,0,0,1668,1,0,2,0,3,1,2,8,1,1,2,1,2003,3,2,502,1,1,1,0,262,0,0,0,0,1.2034,1.5451,1.206,0,5,2010,1,1,232000
1371,50,1,90,5400,1,0.72418,1,1,1,2,1,3,3,1,1,3,4,6,1920,1950,1,1,15,16,1,0,4,1,1,1,1,1,3,315,2,105,420,840,1,1,1,1,840,534,0,1374,0,0,1,0,2,1,1,6,1,0,-1.9209,2,1967,3,1,338,1,1,1,0,0,198,0,0,0,0.82765,3.1597,0.95951,0,10,2009,1,1,105000
1372,80,1,80,9600,1,1.0388,1,1,1,1,1,1,1,1,1,4,6,6,1955,1996,2,1,10,10,1,0,1,1,2,1,1,2,4,831,1,0,161,992,1,3,1,1,1661,0,0,1661,1,0,1,0,3,1,2,8,1,1,2,3,1955,2,1,377,1,1,1,0,28,0,0,178,0,1.0274,1,1.0895,0,10,2008,1,1,165500
1373,60,1,75,9750,1,0.92918,1,1,1,2,1,2,1,1,1,2,7,6,1998,1998,1,1,1,1,1,0,1,1,1,2,1,2,2,975,1,0,133,1108,1,1,1,1,1108,989,0,2097,1,0,2,1,3,1,2,8,1,1,2,2,1998,2,2,583,1,1,1,253,170,0,0,0,0,0.91155,2.4553,0.93705,0,6,2006,1,1,274300
1374,20,1,60.013,11400,1,1.4472,1,1,1,1,1,14,1,1,1,1,10,5,2001,2002,2,1,1,1,2,705,3,1,1,3,1,3,2,1282,1,0,1351,2633,1,1,1,1,2633,0,0,2633,1,0,2,1,2,1,3,8,1,2,1,1,2001,2,3,804,1,1,1,314,140,0,0,0,0,0.91509,2.0536,0.91827,0,3,2007,1,1,466500
1375,60,3,85,10625,1,1.5034,1,1,1,1,1,5,1,1,1,2,7,5,2005,2005,1,1,6,6,1,0,2,1,1,2,1,1,1,0,1,0,1026,1026,1,1,1,1,1026,932,0,1958,0,0,2,1,3,1,2,9,1,1,1,1,2005,3,3,936,1,1,1,154,210,0,0,0,0,0.89222,2.4564,1.0586,0,7,2008,1,1,250000
1376,20,1,89,10991,1,1.0623,2,3,1,1,1,15,1,1,1,1,8,5,2007,2007,1,1,1,1,2,80,2,1,1,2,1,3,1,0,1,0,1571,1571,1,1,1,1,1571,0,0,1571,0,0,2,0,3,1,2,7,1,1,1,1,2007,3,3,722,1,1,1,100,36,0,0,0,0,0.91223,-0.27931,0.92626,0,12,2007,2,2,239000
1377,30,1,52,6292,1,1.1222,1,2,1,1,1,18,1,1,1,1,6,5,1930,1950,1,1,4,4,1,0,1,1,3,2,1,4,5,384,1,0,384,768,1,2,2,1,790,0,0,790,0,0,1,0,2,1,1,4,1,0,-1.052,2,1925,1,1,160,2,1,1,0,141,0,0,0,0,0.96635,0.63473,0.82311,0,4,2008,1,1,91000
1378,50,1,60,10998,1,1,1,1,1,1,1,4,1,1,1,3,5,5,1941,1960,1,1,4,4,1,0,1,1,2,1,1,1,6,408,4,420,156,984,1,1,1,1,984,620,0,1604,0,0,2,0,3,1,1,6,2,0,0.094543,2,1977,1,2,660,1,1,1,0,68,0,0,0,0,1.0994,1.6929,0.90332,0,7,2009,1,1,117000
1379,160,2,21,1953,1,1.5886,1,1,1,1,1,22,1,1,4,2,6,5,1973,1973,1,1,2,3,2,408,1,1,2,1,3,1,4,309,1,0,174,483,1,2,1,1,483,504,0,987,0,0,1,1,2,1,1,5,1,0,0.46003,2,1973,1,1,264,1,1,1,72,0,0,0,0,0,1.1015,1.4414,1.1126,0,6,2006,1,1,83000
1380,80,1,73,9735,1,1.0608,1,1,1,1,1,15,1,1,1,4,5,5,2006,2007,1,1,1,1,1,0,1,1,1,2,1,1,1,0,1,0,384,384,1,3,1,1.0062,754,640,0,1394,0,0,2,1,3,1,2,7,1,0,0.48995,3,2007,3,2,400,1,1,1,100,0,0,0,0,0,1.0964,1.4056,1.1017,0,5,2008,1,1,167500
1381,30,1,45,8212,1,1,1,1,1,1,1,4,1,1,1,1,3,3,1914,1950,1,1,9,8,1,0,1,3,3,1,3,1,5,203,1,0,661,864,1,2,2,3,864,0,0,864,1,0,1,0,2,1,1,5,1,0,-0.18753,2,1938,1,1,200,1,2,1,0,0,96,0,0,0,0.95892,1.429,0.98468,0,6,2010,1,1,58500
1382,20,1,60.009,12925,1,1.0448,2,1,1,2,1,1,1,1,1,1,6,7,1970,1970,1,1,7,5,1,0,1,1,2,1,1,4,4,865,1,0,340,1205,1,1,1,1,2117,0,0,2117,0,0,2,1,4,1,1,7,1,2,1,1,1970,3,2,550,1,1,1,0,42,0,0,0,0,0.75749,1.7595,0.75172,0,5,2008,1,1,237500
1383,70,2,60,7200,1,1.1346,1,1,1,2,1,3,1,1,1,2,7,7,1920,1950,2,1,4,4,1,0,1,1,3,4,1,1,1,0,1,0,596,596,1,1,1,1,998,764,0,1762,1,0,1,1,4,1,2,8,1,0,1.0603,2,1989,1,2,576,1,1,2,36,0,221,0,0,0,0.86076,1.3251,1.0355,0,10,2006,1,1,157000
1384,30,1,59.999,25339,1,1.0357,1,1,1,1,1,8,1,1,1,1,5,7,1918,2007,1,1,4,4,1,0,1,2,3,1,1,1,1,0,1,0,816,816,1,1,1,1,1416,0,0,1416,0,0,2,0,3,1,2,7,1,0,0.57772,1,2007,1,2,576,1,1,2,0,0,112,0,0,0,1.0476,2.0248,0.83869,0,8,2007,1,1,112000
1385,50,1,60,9060,1,1.0613,1,1,1,1,1,4,1,1,1,3,6,5,1939,1950,1,1,8,7,1,0,1,1,3,1,1,4,5,204,1,0,356,560,1,2,1,1,698,560,0,1258,0,0,1,0,2,1,1,6,1,0,-1.5741,2,1939,1,1,280,1,1,3,0,0,0,0,0,0,0.91118,1,0.91938,0,10,2009,1,1,105000
1386,50,2,40,5436,1,1.252,1,1,1,1,1,16,1,1,1,3,4,8,1922,2007,1,1,1,1,1,0,1,2,3,1,1,1,4,735,1,0,61,796,1,3,1,1,796,358,0,1154,1,0,1,0,3,1,2,7,1,0,0.31372,2,1922,1,1,240,1,1,2,0,96,0,0,0,0,1.1203,1,1.0126,0,5,2010,1,1,125500
1387,60,1,80,16692,1,0.69507,2,1,1,1,1,9,4,1,1,2,7,5,1978,1978,1,1,5,5,2,184,1,1,2,2,1,1,4,790,3,469,133,1392,1,2,1,1,1392,1392,0,2784,1,0,3,1,5,1,2,12,1,2,2,1,1978,2,2,564,1,1,1,0,112,0,0,440,519,3,1,4,2000,7,2006,1,1,250000
1388,50,2,60,8520,1,1,1,1,1,1,1,3,3,1,1,3,6,7,1916,1950,1,1,9,8,1,0,1,2,3,1,1,1,5,168,3,546,0,714,2,2,2,1,1664,862,0,2526,0,0,2,0,5,1,2,10,1,1,1,2,1916,1,1,216,1,1,1,88,15,0,0,0,0,1.0366,3,1.1384,0,8,2007,7,4,136000
1389,20,1,42,14892,1,1.0125,2,3,1,3,1,6,1,1,1,1,9,5,2006,2007,1,1,1,1,3,160,3,1,1,3,1,3,2,1320,1,0,426,1746,1,1,1,1,1746,0,0,1746,1,0,2,0,3,1,3,7,1,2,1,1,2006,3,3,758,1,1,1,201,39,0,0,0,0,1.1022,-0.70355,0.97329,0,10,2009,1,1,377500
1390,50,2,60,6000,1,1.1881,1,1,1,1,1,11,1,1,1,3,6,6,1941,1950,1,1,4,4,1,0,1,2,3,1,2,1,3,375,1,0,360,735,1,1,1,1,869,349,0,1218,0,1,1,0,3,1,1,6,1,1,1,2,2003,1,2,440,1,1,1,0,0,0,0,0,0,0.94728,1.3623,0.82468,0,3,2007,1,1,131000
1391,20,1,70,9100,1,1.0924,1,1,1,1,1,2,1,1,1,1,7,5,2000,2000,1,1,1,1,2,244,2,1,1,2,1,2,2,1400,1,0,125,1525,1,1,1,1,1525,0,0,1525,1,0,2,0,3,1,2,6,1,0,-0.13819,1,2000,2,2,541,1,1,1,219,36,0,0,0,0,1.0581,0.66016,0.88636,0,9,2006,1,1,235000
1392,90,1,65,8944,1,1.0447,1,1,1,1,1,1,1,1,3,1,5,5,1967,1967,1,1,5,5,1,0,1,1,2,1,1,1,1,0,1,0,1584,1584,1,2,1,1,1584,0,0,1584,0,0,2,0,4,2,1,8,4,0,0.19001,2,1967,1,3,792,1,1,1,0,152,0,0,0,0,0.73234,1.7411,0.98221,0,4,2009,1,1,124000
1393,85,1,68,7838,1,0.71397,1,1,1,1,1,1,1,1,1,5,5,5,1967,1967,1,1,2,3,1,0,1,1,2,1,1,2,3,769,1,0,95,864,1,2,1,1,900,0,0,900,1,0,1,0,3,1,1,6,1,1,5,1,1967,2,1,288,1,1,1,175,144,0,0,0,0,0.58889,4,0.99268,0,12,2006,1,1,123000
1394,190,2,60,10800,1,2,1,1,1,1,1,3,1,1,5,3,6,7,1905,2000,1,1,4,4,1,0,1,1,3,4,1,1,1,0,1,0,482,482,1,1,2,1,1221,691,0,1912,0,0,2,0,3,2,1,7,1,1,2,2,2003,1,2,672,3,1,1,0,25,212,0,0,0,0.9824,-0.7586,0.79672,0,4,2008,1,1,163000
1395,120,1,53,4045,1,1.1916,1,1,1,1,1,21,1,1,2,1,7,5,2006,2006,2,1,1,1,2,45,2,1,1,2,1,2,2,1070,1,0,286,1356,1,1,1,1,1500,0,0,1500,1,0,2,0,2,1,2,6,1,1,1,1,2006,3,3,648,1,1,1,161,20,0,0,0,0,0.95245,1.6392,1.0005,0,10,2006,2,2,246578
1396,60,1,88,12665,1,1.198,2,1,1,1,1,15,1,1,1,2,8,5,2005,2006,2,1,1,1,2,245,2,1,1,2,2,3,1,0,1,0,1094,1094,1,1,1,1,1133,1349,0,2482,0,0,2,1,4,1,2,9,1,1,1,3,2005,3,3,642,1,1,1,144,39,0,0,0,0,1.0561,0.672,0.93611,0,2,2007,1,1,281213
1397,20,1,59.98,57200,1,0.91022,2,2,1,1,3,15,1,1,1,1,5,5,1948,1950,1,1,4,4,1,0,1,1,2,1,1,2,4,353,2,334,60,747,1,2,1,1,1687,0,0,1687,1,0,1,0,3,1,1,7,3,2,2,2,1966,1,2,572,1,1,2,0,0,50,0,0,0,1.0891,2.4337,1.0416,0,6,2010,1,1,160000
1398,70,2,51,6120,1,1.1892,1,1,1,1,1,11,1,1,1,2,5,8,1920,2004,1,1,3,2,1,0,1,1,3,1,1,4,1,0,1,0,939,939,1,1,1,1,939,574,0,1513,0,0,1,1,4,1,1,8,1,0,-0.31226,2,1933,1,1,180,2,2,2,24,0,150,0,0,0,0.91257,1.7995,0.87027,0,5,2007,1,1,137500
1399,50,1,60,7200,1,1.3604,1,1,1,1,1,1,1,1,1,3,5,4,1950,1982,1,1,1,4,1,0,1,1,2,1,1,1,5,180,4,352,676,1208,1,3,1,2,1136,768,0,1904,1,0,1,1,3,1,1,7,3,0,-0.42434,1,1950,1,1,240,1,1,1,0,0,168,0,0,0,1.3018,2,1.1298,0,5,2009,1,1,138000
1400,50,1,51,6171,1,0.9321,1,1,1,1,1,18,1,1,1,3,6,6,1925,1990,1,1,8,7,1,0,1,1,3,1,1,1,4,264,1,0,712,976,1,1,1,1,1160,448,0,1608,0,0,2,1,3,1,2,7,1,1,1,2,1925,1,1,216,2,1,1,147,16,0,0,0,0,0.94176,1,0.82875,0,10,2009,1,1,137450
1401,50,2,50,6000,1,1.116,1,1,1,2,1,11,1,1,1,3,6,7,1929,1950,1,1,8,7,1,0,1,1,3,1,1,1,1,0,1,0,862,862,1,2,1,1,950,208,0,1158,0,0,1,0,3,1,1,5,1,1,1,3,1929,2,1,208,1,1,1,0,0,112,0,0,0,0.8258,1.4047,0.73535,0,7,2008,1,1,120000
1402,60,1,62,7415,1,1.0027,2,1,1,1,1,6,1,1,1,2,6,5,2004,2004,1,1,1,1,1,0,1,1,1,1,1,1,2,759,1,0,80,839,1,1,1,1,864,729,0,1593,1,0,2,1,3,1,1,8,1,1,2,1,2004,3,2,398,1,1,1,100,75,0,0,0,0,1.0351,2.271,1.0454,0,4,2008,1,1,193000
1403,20,1,64,6762,1,1.2018,1,1,1,1,1,2,1,1,1,1,7,5,2006,2006,1,1,1,1,1,0,2,1,1,2,2,2,1,0,1,0,1286,1286,1,1,1,1,1294,0,0,1294,0,0,2,0,2,1,2,6,1,1,1,1,2006,2,2,662,1,1,1,168,55,0,0,0,0,0.91316,1.9223,0.95025,0,7,2006,2,2,193879
1404,20,1,49,15256,1,1.088,2,1,1,3,1,5,4,1,1,1,8,5,2007,2007,1,1,1,1,3,84,2,1,1,2,1,3,2,929,1,0,556,1485,1,1,1,1,1464,0,0,1464,1,0,2,0,3,1,2,6,1,0,-0.35371,1,2007,1,3,754,1,1,1,168,160,0,0,0,0,1.103,0.15057,0.92024,0,8,2007,1,1,282922
1405,50,1,60,10410,1,1,1,1,1,2,1,3,3,1,1,3,3,4,1915,1950,1,1,4,4,1,0,1,1,1,1,1,1,1,0,1,0,672,672,1,2,1,1,694,520,0,1214,0,0,1,0,3,1,1,6,1,0,1.6741,2,1998,1,3,936,1,1,1,216,0,160,0,0,0,0.93051,1,0.80648,0,1,2006,1,4,105000
1406,120,2,44,3842,1,1.6353,2,3,1,1,2,12,1,1,2,1,8,5,2004,2005,2,1,6,6,3,174,2,1,1,3,1,3,2,1373,1,0,221,1594,1,1,1,1,1646,0,0,1646,1,1,2,0,2,1,2,5,1,1,1,1,2004,3,2,482,1,1,1,128,53,0,0,155,0,1.1714,-2.3829,0.93713,0,1,2008,1,1,275000
