Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2700,120,1,50,7175,1,1.1081,1,1,1,1,1,9,1,1,2,1,6,5,1991,1991,1,1,5,5,1,0,2,1,1,2,1,1,1,278,1,0,939,1217,1,3,1,1,1217,0,0,1217,0,0,2,0,2,1,2,5,1,0,1.0198,1,1991,2,2,484,1,1,1,0,64,0,0,0,0,0.98284,1.2225,0.87115,0,6,2006,1,1
2701,60,1,59.945,9019,1,0.95119,2,1,1,1,1,9,6,1,1,2,6,5,1994,1994,1,1,1,1,1,0,1,1,1,2,1,1,3,274,1,0,362,636,1,1,1,1,636,684,0,1320,0,0,2,1,3,1,2,6,1,0,1.0772,1,1994,3,2,472,1,1,1,0,40,0,0,0,0,0.9918,0.9686,1.0221,0,7,2006,1,1
2702,20,1,70,9100,1,0.99487,1,1,1,1,1,8,6,1,1,1,5,4,1962,1962,2,1,4,4,2,51,1,1,2,1,1,1,6,36,1,0,952,988,1,1,1,1,988,0,0,988,1,0,1,0,3,1,1,6,1,0,0.38226,2,1977,1,2,624,1,1,1,0,0,0,0,0,0,1.0132,0.95193,1.0979,0,7,2006,1,1
2703,90,2,68,8927,1,1.0063,1,1,1,1,1,8,6,1,3,3,6,6,1977,1977,1,1,1,1,1,0,1,2,2,0.057065,1.3339,1.8309,1.093,0,2.4896,0,0,0,1,2,1,1,1286,368,0,1654,0,0,2,0,4,2,1,10,1,0,-1.0401,1,1977,2,2,528,1,1,1,0,0,0,0,0,0,0.96537,2.2372,0.8909,0,8,2006,1,1
2704,20,1,59.928,9240,1,0.95444,2,1,1,1,1,8,1,1,1,1,5,6,1962,2002,2,1,3,3,1,0,1,1,2,1,1,1,5,612,1,0,252,864,1,3,1,1,1211,0,0,1211,0,0,1,0,2,1,1,6,3,1,2,2,1972,1,2,576,1,1,1,161,0,0,0,0,0,1.0045,1,0.9736,0,3,2006,1,1
2705,20,1,59.958,9308,1,0.61495,2,1,1,3,1,8,9,1,1,1,5,5,1965,1965,1,1,3,3,1,0,1,1,2,1,1,1,4,554,1,0,430,984,1,2,1,1,984,0,0,984,0,0,1,0,3,1,1,5,1,0,1.2329,1,1965,1,1,310,1,1,1,0,0,0,0,0,0,1.0025,1,0.90582,0,7,2006,1,1
2706,20,1,65,8450,1,0.96196,1,1,1,1,1,8,6,1,1,1,5,6,1968,1968,1,1,5,5,2,90,1,1,2,1,1,1,5,162,2,270,450,882,1,2,1,1,909,0,0,909,0,0,1,0,3,1,1,5,1,0,0.74164,1,1968,1,1,294,1,1,1,0,155,0,0,0,0,1.0191,1,1.0232,0,11,2006,3,1
2707,20,1,59.944,8638,1,0.86907,2,1,1,1,1,8,6,1,1,1,5,6,1963,1963,1,1,3,3,1,0,1,1,1,1,1,1,3,181,1,0,744,925,1,3,1,1,925,0,0,925,1,0,1,0,2,1,1,5,1,0,-0.51687,2,1990,1,2,484,1,1,1,203,74,0,0,0,0,0.99386,2.3858,0.90248,0,10,2006,1,1
2708,20,1,59.978,13052,1,0.97281,2,1,1,3,1,8,1,1,1,1,5,6,1965,1965,1,1,3,3,1,0,1,1,2,1,1,1,4,712,1,0,312,1024,1,2,1,1,1024,0,0,1024,0,0,1,1,3,1,1,5,1,0,1.4733,1,1965,1,1,308,1,1,1,0,0,0,0,0,0,0.99587,1,0.91103,0,1,2006,1,1
2709,20,1,59.945,8020,1,0.91361,2,1,1,1,1,8,1,1,1,1,5,6,1964,1964,1,1,3,3,1,0,1,1,2,1,1,1,3,644,1,0,268,912,1,2,2,1,912,0,0,912,0,0,1,0,3,1,1,6,1,0,0.79732,0.90598,2005.1,1.468,0,0,0.78491,0.79178,1,0,0,0,0,0,0,0.99987,3,0.95759,0,4,2006,1,1
2710,20,1,59.958,8789,1,0.80543,2,1,1,1,1,8,1,1,1,1,5,6,1967,1967,1,1,1,1,1,0,1,1,2,1,1,4,4,659,1,0,253,912,1,2,1,1,941,0,0,941,0,0,1,0,3,1,1,6,1,1,4,1,1967,1,1,288,1,1,1,64,0,0,0,0,0,1.0192,1.8053,0.91994,0,6,2006,1,1
2711,80,1,100,14330,1,0.91702,2,4,1,2,1,23,1,1,1,4,7,4,1974,1974,1,1,8,4,2,145,2,3,2,2,1,3,3,1023,4,497,228,1748,1,3,1,1,2151,495,0,2646,1,2,2,0,3,1,2,9,4,4,2,1,1974,2,2,550,1,1,1,641,100,0,0,0,800,2,2,1.0041,0,1,2006,1,1
2712,60,1,105,11025,1,1.1789,1,2,1,1,2,16,1,1,1,2,8,5,1992,1993,1,1,3,12,2,692,2,1,1,3,1,3,1,1118,1,0,216,1334,1,1,1,1,1520,1306,0,2826,1,0,2,1,3,1,2,9,1,3,2,1,1992,2,3,888,1,1,1,177,208,186,0,0,0,0.94533,2.5934,1.0763,0,10,2006,1,1
2713,120,3,34,3628,1,2,1,1,1,1,1,4,1,1,2,1,7,5,2004,2004,1,1,2,2,1,0,2,1,1,2,1,1,2,0,1,0,1143,1143,1,1,1,1,1143,0,0,1143,0,0,1,1,1,1,2,5,1,1,1,1,2004,2,2,588,1,1,1,0,191,0,0,0,0,0.98277,1.3879,1.1244,0,5,2006,1,1
2714,160,3,24,2544,1,2,1,1,1,1,1,4,1,1,4,2,7,5,2005,2005,1,1,2,2,1,0,2,1,1,2,1,1,2,0,1,0,600,600,1,1,1,1,520,623,80,1223,0,0,2,1,2,1,2,4,1,0,-0.39058,2,2005,2,2,480,1,1,1,0,166,0,0,0,0,0.98961,0.7566,1.1447,0,7,2006,1,1
2715,160,3,59.978,2998,1,1.7243,1,1,1,1,1,4,1,1,2,2,6,5,2000,2000,1,1,2,2,2,513,2,1,1,2,1,1,1,353,1,0,403,756,1,1,1,1,768,756,0,1524,0,0,2,1,2,1,2,4,1,0,1.377,2,2000,1,2,440,1,1,1,0,32,0,0,0,0,0.97624,0.30165,0.98864,0,6,2006,1,1
2716,160,3,59.971,4447,1,1.599,2,1,1,4,1,4,1,1,2,2,7,5,2003,2003,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,0,530,530,1,1,1,1,530,550,0,1080,0,0,2,1,2,1,2,4,1,0,1.6528,1,2003,2,2,496,1,1,1,0,50,0,0,0,0,0.99394,-0.26791,1.1129,0,7,2006,1,1
2717,60,3,114,8314,1,2,2,1,1,2,1,4,1,1,1,2,7,5,1997,1998,2,1,4,4,1,0,2,1,1,2,1,1,2,0,1,0,569,569,1,1,1,1,854,840,0,1694,0,0,2,1,3,1,2,6,1,1,2,3,1997,1,1,434,1,1,1,0,382,0,0,110,0,0.97876,2,1.3231,0,11,2006,1,1
2718,20,3,60,7180,1,2,2,1,1,1,1,4,1,1,1,1,8,5,2001,2002,1,1,6,6,1,0,2,1,1,2,1,1,2,0,1,0,1568,1568,1,1,1,1,1568,0,0,1568,0,0,2,0,3,1,2,6,1,1,2,1,2001,2,2,564,1,1,1,0,266,0,0,0,0,0.99469,0.78036,1.1945,0,9,2006,1,1
2719,190,1,79,13110,1,1.0262,2,1,1,2,1,11,4,2,5,1,5,6,1972,1972,1,1,5,5,2,144,1,1,2,2,1,1,1,962,1,0,191,1153,1,1,1,1,1193,0,0,1193,1,0,2,0,2,1,1,6,1,0,0.15906,1,1972,3,2,501,1,1,1,140,153,0,0,0,0,1.0065,1,0.98306,0,7,2006,1,1
2720,20,1,78,10140,1,0.8637,1,1,1,1,1,11,4,1,1,1,7,6,1967,1967,2,1,3,3,2,264,1,1,2,1,1,1,5,553,3,68,713,1334,1,3,1,1,1334,0,0,1334,1,0,2,0,3,1,1,7,1,0,0.39566,1,1967,2,2,477,1,1,1,0,20,35,0,264,0,0.97818,1.4591,1.2336,0,4,2006,1,1
2721,20,1,80,9600,1,0.73541,1,1,1,2,1,1,2,1,1,1,5,5,1968,1968,1,1,2,2,1,0,1,1,2,1,1,1,3,758,1,0,293,1051,1,3,1,1,1051,0,0,1051,1,0,1,0,3,1,1,6,1,0,0.99066,1,1968,2,2,504,1,1,1,0,0,0,0,0,0,0.99647,1.8683,0.94391,0,7,2006,1,1
2722,60,1,72,8640,1,0.92454,1,1,1,1,1,1,2,1,1,2,5,5,1968,1968,1,1,3,3,2,300,1,1,2,2,2,4,3,361,2,483,56,900,1,1,1,1,884,886,0,1770,1,0,1,1,4,1,1,7,1,0,1.1174,1,1968,2,2,530,1,1,1,0,60,0,0,270,0,0.9983,1.8123,1,455,6,2006,1,1
2723,20,1,78,9360,1,0.82784,1,1,1,1,1,1,2,1,1,1,6,7,1968,2004,2,1,3,3,2,203,1,1,2,1,1,2,3,760,1,0,216,976,1,2,1,1,976,0,0,976,1,0,1,0,2,1,2,4,1,1,3,1,1968,2,2,504,1,1,1,94,0,0,0,0,0,1.0048,0.4454,1.0759,0,8,2006,1,3
2724,85,1,70,8400,1,0.64287,1,1,1,1,1,1,2,1,1,5,5,6,1968,1968,1,1,3,3,1,0,1,1,2,2,1,3,1,744,1,0,89,833,1,3,1,1,898,0,0,898,1,0,1,0,3,1,1,6,1,0,2.0791,1,1968,2,1,326,1,1,1,143,0,0,0,0,0,1.0136,1.6069,0.7937,0,8,2006,1,1
2725,20,1,59.985,9759,1,1.082,2,1,1,1,1,1,1,1,1,1,5,5,1966,1966,1,1,5,5,1,0,1,1,2,1,1,1,5,799,1,0,252,1051,1,2,1,1,1051,0,0,1051,1,0,1,0,3,1,1,6,1,0,0.59638,1,1966,2,1,264,1,1,1,182,88,0,0,0,0,0.99505,1.7708,1.0455,0,3,2006,1,1
2726,80,1,80,9600,1,0.99639,1,1,1,1,1,1,1,1,1,4,5,7,1967,1967,1,1,2,2,2,140,1,1,1,1,1,2,3,602,2,402,137,1141,1,3,1,1,1141,0,0,1141,1,0,1,0,3,1,1,6,1,0,0.21334,1,1967,1,1,568,1,1,1,0,78,0,0,0,0,1.0156,0.8977,0.84255,0,7,2006,1,1
2727,190,1,80,8800,1,0.36213,1,1,1,1,1,1,4,1,5,1,6,7,1965,2000,2,1,7,1,1,0,1,2,1,1,1,4,3,901,4,252,34,1187,1,1,1,1,1565,0,0,1565,1,0,2,0,3,1,2,7,3,2,2,1,1965,2,1,299,1,1,1,200,25,211,0,0,0,1.0046,1,1,460,6,2006,1,3
2728,20,1,60.002,10368,1,1.164,2,1,1,3,1,1,1,1,1,1,6,6,1964,1964,2,1,3,3,2,112,1,1,2,1,1,1,3,260,3,748,0,1008,1,1,1,1,1488,0,0,1488,1,0,1,1,3,1,1,7,1,1,1,1,1964,3,2,430,1,1,1,154,60,0,0,0,0,0.99274,1.5367,0.89806,0,4,2006,1,1
2729,60,1,85,9350,1,0.64293,1,1,1,1,1,1,1,1,1,2,5,6,1964,1964,1,1,3,3,1,0,1,1,2,1,1,1,3,360,1,0,360,720,1,3,1,1,720,720,0,1440,0,0,1,1,4,1,1,7,1,1,4,1,1964,3,2,480,1,1,1,0,32,240,0,0,0,0.97495,1.2201,1.0265,0,7,2006,1,1
2730,20,1,80,10800,1,1.0156,1,1,1,1,1,1,1,1,1,1,5,7,1960,1960,2,1,4,4,2,88,1,1,2,1,1,1,3,632,1,0,616,1248,1,1,1,1,1248,0,0,1248,1,0,1,0,3,1,1,6,1,0,0.2819,1,1960,1,1,286,1,1,1,0,0,0,0,0,0,1.0019,1,0.92876,0,5,2006,1,1
2731,30,1,60,8550,1,1.0506,1,1,1,1,1,1,1,1,1,1,6,8,1934,1950,1,1,2,2,1,0,1,1,2,1,1,1,5,574,1,0,242,816,1,1,1,1,816,0,0,816,1,0,1,0,2,1,1,4,1,1,3,1,1949,1,1,240,1,1,1,228,0,40,0,0,0,0.99005,1,0.9852,0,7,2006,1,1
2732,20,1,68,9724,1,1.1487,1,1,1,1,1,1,1,1,1,1,5,7,1947,1950,2,1,7,8,1,0,1,1,2,1,1,1,2,0,1,0,938,938,1,1,1,1,1043,0,0,1043,0,0,1,0,2,1,1,5,1,1,1,2,1947,1,1,273,1,1,1,125,48,0,0,0,0,0.99637,3,0.92265,0,5,2006,1,1
2733,20,1,80,9600,1,0.48314,1,1,1,1,1,1,1,1,1,1,5,6,1961,1990,1,1,8,7,1,0,1,1,2,1,1,4,5,915,1,0,336,1251,1,2,1,1,1433,0,0,1433,1,0,1,0,3,1,1,7,3,1,1,1,1961,1,2,441,1,1,1,144,0,205,0,0,0,0.98392,1.7648,1.0354,0,6,2006,1,1
2734,20,1,89,10858,1,0.58613,1,1,1,2,1,1,2,1,1,1,5,6,1952,1952,1,1,4,5,3,150,1,2,2,1,1,4,6,40,1,0,1404,1444,1,1,1,1,1624,0,0,1624,1,0,1,0,2,1,1,6,3,1,1,1,1952,2,1,240,1,1,1,0,40,324,0,0,0,0.97,1,1.0874,0,7,2006,1,2
2735,20,1,80,9600,1,1.0332,1,1,1,1,1,1,1,1,1,1,5,5,1951,1951,1,1,3,3,3,144,1,1,2,1,1,1,3,996,1,0,60,1056,1,1,1,2,1216,0,0,1216,1,0,1,0,3,1,1,7,1,0,-0.82359,1,1951,2,1,280,1,1,1,0,0,0,0,0,0,1.0033,1.7331,1.0401,0,5,2006,1,1
2736,60,1,79,9462,1,0.84823,1,1,1,1,1,1,1,1,1,2,5,6,1949,1973,1,1,4,4,1,0,1,1,2,1,1,1,2,0,1,0,704,704,1,3,1,2,1024,704,0,1728,0,0,1,1,3,1,1,7,3,1,1,1,1949,1,1,234,1,1,1,245,60,0,0,0,0,1.0139,1,0.83761,0,7,2006,1,1
2737,20,1,82,9888,1,0.89036,1,1,1,1,1,1,1,1,1,1,5,6,1954,1975,1,1,2,2,1,0,1,2,2,1,1,1,5,486,1,0,450,936,1,2,1,2,936,0,0,936,0,0,1,0,2,1,1,5,1,0,-0.068343,1,1954,1,1,240,1,1,1,0,0,160,0,0,0,0.96562,1,1.0624,0,3,2006,1,1
2738,90,1,59.965,8917,1,0.99513,2,1,1,1,1,1,1,1,3,1,5,5,1967,1967,1,1,5,5,1,0,1,1,2,1,1,1,2,0,1,0,1584,1584,1,2,1,1,1584,0,0,1584,0,0,2,0,4,2,1,8,1,0,-0.17478,2,1967,1,2,506,1,1,1,0,0,0,0,0,0,1.009,2.2618,0.99369,0,10,2006,1,1
2739,80,1,59.961,12700,1,1.126,2,1,1,1,1,1,1,1,1,4,6,5,1964,1964,1,1,3,3,1,0,1,1,2,1,1,1,3,939,1,0,307,1246,1,2,1,1,1246,0,0,1246,1,0,1,0,3,1,1,6,1,2,1,1,1964,2,2,441,1,1,1,0,69,0,0,0,0,1.0086,2.5564,1.0113,0,11,2006,1,1
2740,20,1,109,9723,1,0.79665,2,1,1,2,1,1,1,1,1,1,6,7,1963,1963,2,1,2,2,2,332,1,1,2,1,1,1,2,0,1,0,1008,1008,1,2,1,1,1008,0,0,1008,0,0,1,0,2,1,1,5,1,0,0.25141,1,1963,2,2,430,1,1,1,0,0,0,0,0,0,0.99631,1.5771,0.98827,0,10,2006,1,1
2741,20,1,70,8400,1,0.64736,1,1,1,2,1,1,2,1,1,1,5,5,1957,1957,1,1,7,8,1,0,1,1,2,4,1,4,5,623,1,0,556,1179,1,3,1,1,1364,0,0,1364,0,0,1,1,3,1,1,6,1,1,1,1,1957,2,1,331,1,1,1,0,60,0,0,0,0,0.98372,2,0.87324,0,3,2006,1,1
2742,20,1,59.958,9610,1,0.88406,2,1,1,2,1,1,2,1,1,1,6,6,1958,1958,2,1,4,4,2,632,1,1,2,1,1,1,4,203,1,0,918,1121,1,1,1,2,1336,0,0,1336,0,0,1,1,3,1,1,7,1,1,2,1,1958,2,2,488,1,1,1,80,0,0,0,0,0,0.98758,2.1624,1.0041,0,12,2006,1,1
2743,80,1,125,10000,1,0.94825,1,1,1,2,1,1,1,1,1,4,5,6,1956,1956,2,1,4,4,2,272,1,1,2,1,1,2,5,678,2,281,99,1058,1,1,1,1,1370,0,0,1370,1,0,1,0,3,1,1,6,1,1,2,5,1956,2,1,300,1,1,1,191,0,0,0,120,0,0.97823,1,0.98907,0,2,2006,1,1
2744,20,1,72,10152,1,1.0897,1,1,1,1,1,1,1,1,1,1,6,6,1956,1994,1,1,4,4,1,0,1,1,2,1,1,2,5,914,1,0,210,1124,1,1,1,1,1124,0,0,1124,1,0,1,0,3,1,1,6,1,1,2,1,1956,3,1,353,1,1,1,0,211,180,0,142,0,0.95823,1.6148,1.3688,0,5,2006,1,1
2745,20,1,70,8092,1,0.90941,1,1,1,1,1,1,1,1,1,1,6,8,1954,2000,2,1,4,4,2,176,1,2,2,1,1,1,3,824,1,0,226,1050,1,1,1,1,1050,0,0,1050,1,0,1,0,3,1,2,6,1,0,-0.35437,1,1954,2,1,286,1,1,1,0,0,0,0,0,0,1.0103,0.5916,1.1463,0,6,2006,1,3
2746,20,1,66,12778,1,1.3129,1,1,1,1,1,1,1,1,1,1,5,6,1952,2003,1,1,2,2,1,0,1,1,2,1,1,1,1,658,1,0,350,1008,1,1,1,2,1008,0,0,1008,1,0,1,0,2,1,1,4,1,0,0.12285,1,1952,2,1,280,1,1,1,0,154,0,0,0,0,0.98617,1,0.9637,0,1,2006,1,1
2747,20,1,75,10170,1,1.054,1,1,1,2,1,1,1,1,1,1,6,6,1951,1951,2,1,4,4,2,522,1,1,2,1,1,1,2,0,1,0,216,216,1,2,1,1,1575,0,0,1575,0,0,1,1,2,1,2,5,1,1,1,1,1951,1,2,400,1,1,1,0,0,0,0,0,0,0.89876,1.8527,0.76206,0,6,2006,1,1
2748,80,1,55,7700,1,1.0992,1,1,1,1,1,1,1,1,1,4,5,7,1956,1956,1,1,1,1,1,0,1,1,2,2,1,1,5,271,1,0,30,301,1,1,1,2,1145,0,0,1145,0,0,1,0,3,1,1,6,2,0,0.67818,2,1993,1,2,684,1,1,1,0,0,0,0,0,0,0.95573,3,1.0176,0,9,2006,1,1
2749,20,1,65,11050,1,1.1111,1,1,1,1,1,1,1,1,1,1,5,5,1956,1956,2,1,4,4,1,0,1,1,2,1,1,1,6,488,1,0,517,1005,1,1,1,1,1005,0,0,1005,0,0,1,0,2,1,1,6,1,1,2,1,1956,1,1,319,1,1,1,0,0,0,0,288,0,0.9774,2.1977,1.3953,0,7,2006,1,1
2750,20,1,80,13600,1,0.83765,1,3,1,1,1,1,1,1,1,1,5,6,1955,1955,1,1,3,3,1,0,1,1,2,1,1,1,4,144,4,912,0,1056,1,3,1,1,1056,0,0,1056,1,0,1,1,3,1,1,6,1,0,-0.91486,1,1955,3,1,300,1,1,1,0,0,0,0,0,0,1.0111,1,1,650,11,2006,1,1
2751,20,1,85,15428,1,0.97304,1,1,1,1,1,1,1,1,1,1,5,6,1951,1991,2,1,2,2,1,0,1,1,2,1,1,1,4,741,1,0,143,884,1,1,1,1,884,0,0,884,1,0,1,0,2,1,1,4,1,0,-0.23747,1,1951,3,1,270,1,1,1,0,0,0,0,195,0,0.96192,1.0027,1.2453,0,6,2006,1,1
2752,30,1,118,21299,1,1.0686,1,1,1,1,1,1,1,1,1,1,7,5,1941,1963,2,3,7,8,1,0,2,1,2,1,1,1,2,0,1,0,929,929,1,1,1,1,2039,0,0,2039,1,0,1,1,3,1,1,7,3,3,1,4,1941,1,3,791,1,1,1,0,0,90,0,0,0,0.93808,2.242,1.0255,0,12,2006,3,3
2753,20,1,70,13300,1,1.0244,1,1,1,1,1,1,1,1,1,1,5,5,1956,2001,2,1,4,1,1,0,1,1,2,1,1,1,4,494,1,0,521,1015,1,3,1,1,1384,0,0,1384,1,0,1,0,2,1,1,6,3,0,1.0318,1,2001,1,2,896,1,1,1,75,0,0,323,0,0,0.98033,1.0922,1,400,6,2006,1,1
2754,190,1,94,22136,1,0.36617,1,1,1,1,1,2,3,1,5,3,5,5,1925,1975,1,1,2,2,1,0,1,3,2,1,1,4,1,1018,1,0,1153,2171,1,2,1,1,1392,1248,0,2640,2,0,2,1,5,1,1,10,5,1,1,1,1977,2,3,1008,1,1,2,631,48,148,0,0,0,1.0995,1.5266,0.68058,0,7,2006,1,1
2755,50,1,50,7500,1,1.2474,1,1,1,1,1,1,1,1,1,3,6,6,1947,1950,1,1,1,1,1,0,1,1,2,1,1,1,2,0,1,0,784,784,1,1,1,2,900,412,0,1312,0,0,1,1,3,1,1,6,1,0,-0.083982,2,1953,1,2,649,1,1,1,0,28,0,0,0,0,0.99208,2.4561,0.98536,0,10,2006,1,1
2756,30,1,60,10410,1,1,1,1,1,1,1,2,1,1,1,1,3,8,1930,2001,1,1,1,1,1,0,1,2,1,1,1,1,2,0,1,0,713,713,1,1,1,1,713,0,0,713,0,0,1,0,2,1,2,5,1,0,-0.36051,2,1936,1,1,371,2,2,2,0,75,161,0,0,0,0.98304,0.53984,1.0432,0,10,2006,1,1
2757,30,1,60,10914,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1929,1950,2,1,4,4,1,0,1,3,2,1,1,4,2,0,1,0,715,715,1,4,2,4,715,0,0,715,0,0,1,0,2,1,1,4,1,0,-0.40391,2,1967,1,2,660,2,1,2,0,0,75,0,112,0,0.99656,1.4082,0.90786,0,8,2006,1,1
2758,50,1,60,7008,1,0.66393,1,1,1,2,1,2,1,1,1,3,4,8,1900,1998,1,1,2,2,1,0,1,2,3,4,2,1,2,0,1,0,448,448,1,1,1,1,448,272,0,720,0,0,1,0,1,1,4,5,1,0,2.6775,1,1900,1,1,280,2,1,1,0,0,70,0,0,0,1.0087,0.76228,0.98795,0,3,2006,1,1
2759,70,1,60,7200,1,1,1,1,1,1,1,2,1,1,1,2,6,8,1915,1950,1,1,2,2,1,0,1,4,2,1,1,1,4,338,1,0,325,663,1,1,1,1,774,821,0,1595,0,0,2,0,3,1,1,7,1,1,1,2,1974,1,2,528,1,1,1,49,0,231,0,0,0,0.97913,3.5364,1.0243,0,4,2006,1,1
2760,50,1,60,10818,1,1,1,1,1,1,1,2,1,1,1,3,4,4,1910,1950,1,1,1,1,1,0,1,1,3,4,1,1,2,0,1,0,1077,1077,1,2,1,2,981,779,0,1760,0,0,1,1,4,1,1,7,1,1,2,2,1935,1,2,648,2,1,1,120,0,96,0,0,0,1.0157,1.635,0.98734,0,2,2006,3,3
2761,80,1,83,10184,1,1.0325,1,1,1,1,1,1,1,1,1,4,6,5,1963,1963,1,1,3,3,2,379,1,1,2,1,1,2,3,580,1,0,503,1083,1,2,1,1,1146,0,0,1146,0,1,1,0,3,1,1,6,1,1,1,1,1963,1,1,294,1,1,1,345,75,0,0,0,0,1.0142,1.8956,0.92971,0,6,2006,1,1
2762,20,1,77,9510,1,1.429,1,1,1,1,1,1,1,1,1,1,6,5,1962,1985,1,1,3,3,4,161,1,1,2,1,1,1,3,701,1,0,434,1135,1,1,1,1,1207,0,0,1207,0,0,1,1,3,1,1,6,1,0,-0.20388,1,1962,2,1,264,1,1,1,0,240,0,0,0,0,1.0212,1.274,1.1893,0,5,2006,1,1
2763,20,1,80,10800,1,0.75094,1,1,1,1,1,1,7,1,1,1,6,6,1961,1992,1,1,3,3,2,104,1,1,2,1,1,1,4,913,1,0,400,1313,1,2,1,1,1773,0,0,1773,1,0,2,0,3,1,1,6,2,2,2,1,1961,2,2,418,1,1,1,355,98,0,0,144,0,0.97841,2.5849,1.0995,0,8,2006,1,1
2764,20,1,86,11650,1,1.1793,1,1,1,2,1,1,7,1,1,1,7,5,1959,1959,2,1,5,5,4,58,1,1,4,-2.6826,1.2823,1.6053,0.24891,0,-0.7322,0,0,0,1,3,1,2,1472,0,0,1472,0,0,2,0,2,1,2,5,1,1,1,1,1959,1,2,484,1,1,1,0,68,0,0,227,0,0.93038,1.3111,1.1267,0,6,2006,1,1
2765,60,1,59.993,18275,1,0.87697,2,2,1,1,1,1,1,1,1,2,7,8,1962,1998,1,1,5,5,1,0,1,1,2,1,1,3,3,636,1,0,802,1438,1,2,1,1,1900,548,0,2448,1,0,3,0,3,1,1,9,1,2,1,1,1962,2,2,441,1,1,1,520,102,0,0,0,0,0.98303,2.7871,0.84836,0,9,2006,1,1
2766,50,1,60,12144,1,0.57349,1,1,1,1,1,1,1,1,1,3,4,6,1950,1950,1,1,11,4,1,0,1,1,2,1,1,1,4,455,1,0,455,910,1,3,1,1,910,611,0,1521,0,0,1,1,3,1,2,6,2,0,1.7775,2,1950,1,1,597,2,1,1,199,0,168,0,0,0,0.98764,0.73879,0.87105,0,9,2006,1,1
2767,90,1,60,8544,1,1.02,1,1,1,2,1,1,1,1,3,1,3,4,1950,1950,1,1,7,14,1,0,1,1,4,-1.7769,1.0508,1.3478,-0.42609,0,0.054035,0,0,0,4,4,2,3,1040,0,0,1040,0,0,2,0,2,2,1,6,1,0,-0.24995,2,1950,1,2,400,1,2,1,0,0,0,0,0,0,0.95265,2.9741,0.90171,0,12,2006,1,1
2768,90,1,75,8512,1,0.81736,1,1,1,2,1,1,1,1,3,1,5,5,1960,1960,2,1,7,8,1,0,1,1,2,1,2,1,2,0,1,0,1556,1556,1,2,1,1,1556,0,0,1556,0,0,2,0,4,2,1,8,1,0,0.57818,0.66867,2005,-0.26531,0,0,0.75554,0.93424,1,0,0,0,0,0,0,1.0155,1.9645,0.83846,0,9,2006,1,1
2769,20,1,70,7000,1,0.99403,1,1,1,1,1,1,1,1,1,1,5,4,1961,1961,2,1,7,8,1,0,1,1,2,1,1,1,1,781,1,0,369,1150,1,2,1,1,1150,0,0,1150,0,0,1,0,3,1,1,6,1,0,0.79824,1,1961,2,1,288,1,1,1,0,0,0,0,162,0,0.98492,1.4025,1.1225,0,7,2006,1,1
2770,20,1,74,7400,1,0.87117,1,1,1,2,1,1,3,1,1,1,7,6,1962,1962,1,1,4,4,1,0,1,1,2,1,1,1,6,809,1,0,236,1045,1,3,1,1,1045,0,0,1045,1,0,1,0,3,1,1,6,1,0,-0.092981,2,1962,1,2,528,1,1,1,0,0,0,0,0,0,0.98635,2.4025,1.0165,0,3,2006,1,1
2771,20,1,70,7000,1,0.78881,1,1,1,1,1,1,3,1,1,1,5,6,1962,1962,1,1,4,4,1,0,1,1,2,1,1,1,5,468,1,0,396,864,1,3,1,1,864,0,0,864,0,1,1,0,3,1,1,5,1,0,1.0085,1,1962,1,1,336,1,1,1,0,0,0,0,0,0,0.99713,3,0.97882,0,2,2006,1,1
2772,190,1,70,7000,1,1.0494,1,1,1,1,1,1,3,1,5,5,5,5,1962,1962,1,1,2,2,1,0,1,1,2,1,1,2,3,953,1,0,72,1025,1,2,1,1,1025,0,0,1025,1,0,1,0,3,1,1,6,1,0,0.42696,1.2844,2005,-1.2493,0,0,0.78401,0.7747,1,96,80,0,0,0,0,1.0133,2.3491,0.81703,0,3,2006,1,1
