Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1232,90,191004,70.0,7728,181130,164754,180183,180950,176938,179956,145847,184495,181169,133541,166703,5,6,1962,1962,218876,179803,149841,148386,204691.0,120.0,144341,184034,149805,140759.0,183632.0,206643.0,161573.0,803,184694.0,0,303,1106,182021,142362,186186,186825.0,1190,0,0,1190,1,0,1,0,3,1,139962,6,183429,0,202892.0,1962.0,142156.0,2,540,187489.0,187885.0,186433,0,18,0,0,0,0,0,5,2006,173401,175202,132500
1233,90,191004,70.0,9842,181130,164754,180183,180950,177934,179956,145847,184495,181169,133541,175985,4,5,1962,1962,171483,179803,163077,167661,156221.0,0.0,144341,184034,107365,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,0,0,182021,142362,186186,186825.0,1224,0,0,1224,0,0,2,0,2,2,139962,6,183429,0,109962.0,1962.0,142156.0,2,462,187489.0,187885.0,186433,0,0,0,0,0,0,0,3,2007,173401,175202,101800
1234,20,191004,60.0,12160,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,5,1959,1959,218876,179803,175942,168112,204691.0,180.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,1000,184694.0,0,188,1188,182021,123919,186186,186825.0,1188,0,0,1188,1,0,1,0,3,1,139962,6,183429,0,202892.0,1959.0,202068.0,2,531,187489.0,187885.0,186433,0,0,0,0,0,0,0,5,2010,143973,146526,142000
1235,70,131558,55.0,8525,181130,164754,143104,180950,176938,179956,142591,184495,181169,185763,210051,5,6,1911,1950,171483,179803,149422,149803,156221.0,0.0,144341,184034,225230,140759.0,183632.0,206643.0,170670.0,0,184694.0,0,940,940,182021,142362,105264,122196.0,1024,940,0,1964,0,0,1,1,4,1,139962,7,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,115039,0,192,0,0,0,0,0,11,2008,173401,146526,130000
1236,70,191004,96.0,13132,181130,164754,180183,180950,176938,179956,210624,184495,181169,185763,210051,5,5,1914,1950,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,202688.0,183632.0,192789.0,170670.0,0,184694.0,0,747,747,182021,156858,186186,107675.0,892,892,0,1784,0,0,1,1,4,1,139962,9,183429,0,134091.0,1914.0,142156.0,1,180,123573.0,114654.0,115039,203,40,0,0,0,0,0,7,2006,173401,175202,138887
1237,160,191004,36.0,2628,181130,164754,180183,180950,176938,179956,316270,184495,181169,135911,210051,7,5,2003,2003,171483,179803,213732,161328,265583.0,106.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,764,764,182021,214914,186186,186825.0,764,862,0,1626,0,0,2,1,2,1,212116,6,183429,0,254751.0,2003.0,202068.0,2,474,187489.0,187885.0,186433,0,27,0,0,0,0,0,6,2010,173401,175202,175500
1238,60,191004,41.0,12393,181130,239833,180183,180950,177934,179956,197965,184495,181169,185763,210051,7,5,2004,2005,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,847,847,182021,214914,186186,186825.0,847,1101,0,1948,0,0,2,1,4,1,212116,8,183429,1,254751.0,2004.0,240052.0,2,434,187489.0,187885.0,186433,100,48,0,0,0,0,0,9,2006,173401,175202,195000
1239,20,191004,63.0,13072,181130,164754,180183,180950,176938,179956,186555,138400,181169,185763,175985,6,5,2005,2005,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1141,1141,182021,214914,186186,186825.0,1141,0,0,1141,0,0,1,1,3,1,139962,6,183429,0,134091.0,2005.0,142156.0,2,484,187489.0,187885.0,186433,0,0,0,0,0,0,0,3,2006,173401,146526,142500
1240,20,191004,64.0,9037,181130,206101,231533,180950,176938,179956,242247,184495,181169,185763,175985,8,5,2006,2006,218876,179803,213732,214432,204691.0,32.0,231633,184034,225230,202688.0,183632.0,206643.0,235413.0,428,184694.0,0,1048,1476,182021,214914,186186,186825.0,1484,0,0,1484,0,0,2,0,2,1,328554,6,183429,1,202892.0,2006.0,202068.0,2,472,187489.0,187885.0,186433,120,33,0,0,0,0,0,12,2007,173401,175202,265900
1241,60,191004,65.0,8158,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,210051,7,5,2003,2003,171483,179803,213732,214432,204691.0,252.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,550,184694.0,0,334,884,182021,214914,186186,186825.0,884,884,0,1768,1,0,2,1,3,1,212116,8,183429,0,202892.0,2003.0,202068.0,2,543,187489.0,187885.0,186433,0,63,0,0,0,0,0,7,2008,173401,175202,224900
1242,20,191004,83.0,9849,181130,164754,180183,180950,176938,179956,225379,184495,181169,185763,175985,7,6,2007,2007,218876,179803,213732,214432,265583.0,0.0,231633,184034,225230,202688.0,183632.0,206643.0,170670.0,0,184694.0,0,1689,1689,182021,214914,186186,186825.0,1689,0,0,1689,0,0,2,0,3,1,212116,7,183429,0,202892.0,2007.0,202068.0,3,954,187489.0,187885.0,186433,0,56,0,0,0,0,0,6,2007,274945,272291,248328
1243,85,191004,85.0,10625,181130,164754,180183,180950,176938,179956,189050,184495,181169,185763,135074,7,6,1974,1974,171483,179803,175942,168112,204691.0,81.0,144341,184034,149805,202688.0,183632.0,257689.0,235413.0,885,164364.0,168,0,1053,182021,142362,186186,186825.0,1173,0,0,1173,1,0,2,0,3,1,212116,6,183429,2,202892.0,1974.0,202068.0,2,528,187489.0,187885.0,186433,0,120,0,0,0,0,0,1,2010,173401,149600,170000
1244,20,191004,107.0,13891,181130,164754,180183,180950,176938,179956,316270,184495,181169,185763,175985,10,5,2006,2006,171483,179803,213732,214432,156221.0,0.0,367360,184034,225230,327041.0,213599.0,257689.0,235413.0,1386,184694.0,0,690,2076,182021,214914,186186,186825.0,2076,0,0,2076,1,0,2,1,2,1,328554,7,183429,1,202892.0,2006.0,240052.0,3,850,187489.0,187885.0,186433,216,229,0,0,0,0,0,9,2006,274945,272291,465000
1245,70,191004,60.0,11435,181130,206101,231533,180950,181623,196734,210624,184495,181169,185763,210051,8,7,1929,1950,171483,179803,194573,155905,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,792,792,182021,123919,186186,186825.0,792,725,0,1517,0,0,1,0,3,1,212116,7,183429,2,134091.0,1931.0,142156.0,2,400,187489.0,187885.0,186433,0,0,0,0,0,0,0,6,2006,173401,175202,230000
1246,80,191004,78.0,12090,181130,164754,180183,180950,176938,179956,189050,184495,181169,185763,166703,6,7,1984,2003,218876,179803,213732,214432,204691.0,74.0,144341,184034,149805,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,585,585,182021,214914,186186,186825.0,1140,728,0,1868,0,0,3,1,3,1,139962,7,183429,1,254751.0,1984.0,240052.0,2,477,187489.0,187885.0,186433,268,112,0,0,147,0,0,1,2007,173401,146526,178000
1247,60,214014,65.0,8125,181130,164754,180183,180950,176938,179956,225379,184495,181169,185763,210051,7,5,2005,2006,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,756,756,182021,214914,186186,186825.0,756,797,0,1553,0,0,2,1,3,1,212116,6,183429,0,202892.0,2005.0,202068.0,2,615,187489.0,187885.0,186433,0,45,0,0,0,0,0,3,2006,274945,272291,186500
1248,80,191004,60.0,12328,181130,206101,180183,180950,176938,179956,156270,184495,181169,185763,166703,6,5,1976,1976,171483,179803,163077,167661,204691.0,335.0,144341,184034,149805,140759.0,183632.0,206643.0,235413.0,539,184694.0,0,473,1012,182021,142362,186186,186825.0,1034,0,0,1034,1,0,1,0,3,1,139962,6,183429,0,202892.0,1976.0,142156.0,3,888,187489.0,187885.0,186433,0,0,0,0,0,0,0,5,2010,173401,175202,169900
1249,75,126316,60.0,9600,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,157354,6,5,1917,1950,171483,179803,107385,114060,156221.0,0.0,144341,184034,132291,202688.0,183632.0,165652.0,146889.0,319,184694.0,0,416,735,125750,123919,105264,186825.0,1134,924,0,2058,0,0,1,1,3,1,139962,8,183429,1,134091.0,1950.0,142156.0,2,396,123573.0,114654.0,132330,0,0,259,0,0,0,0,4,2008,173401,175202,129500
1250,20,191004,60.0,7200,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,7,1950,1950,171483,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,534,164917.0,96,246,876,182021,142362,186186,186825.0,988,0,0,988,0,0,1,0,3,1,139962,6,183429,0,202892.0,1950.0,142156.0,1,276,187489.0,187885.0,186433,0,80,0,0,0,0,0,5,2007,173401,175202,119000
1251,20,191004,93.0,11160,181130,164754,180183,180950,181623,179956,145847,184495,181169,185763,175985,7,5,1968,1968,218876,179803,194573,195818,156221.0,0.0,231633,184034,149805,140759.0,183632.0,165652.0,161573.0,1065,184694.0,0,1045,2110,182021,214914,186186,186825.0,2110,0,0,2110,1,0,2,1,3,1,328554,8,183429,2,202892.0,1968.0,240052.0,2,522,187489.0,187885.0,186433,0,0,0,0,0,0,0,4,2010,173401,175202,244000
1252,120,191004,60.0,3136,181130,206101,180183,180950,181623,179956,316270,184495,181169,181959,175985,7,5,2003,2003,171483,179803,213732,161328,265583.0,163.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1405,1405,182021,214914,186186,186825.0,1405,0,0,1405,0,0,2,0,2,1,212116,6,183429,1,202892.0,2003.0,202068.0,2,478,187489.0,187885.0,186433,148,36,0,0,0,0,0,3,2006,173401,175202,171750
1253,20,191004,62.0,9858,181130,164754,180183,180950,176938,179956,156270,184495,181169,185763,175985,5,6,1968,1968,171483,179803,163077,167661,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,510,184694.0,0,354,864,182021,142362,186186,186825.0,874,0,0,874,1,0,1,0,3,1,139962,5,183429,0,202892.0,1968.0,202068.0,1,288,187489.0,187885.0,186433,33,0,0,0,0,0,600,11,2009,173401,175202,130000
1254,60,191004,60.0,17542,181130,206101,180183,180950,176938,179956,238772,184495,181169,185763,210051,7,7,1974,2003,171483,179803,149841,148386,156221.0,0.0,231633,184034,149805,140759.0,183632.0,257689.0,151852.0,125,209942.0,1031,36,1192,182021,142362,186186,186825.0,1516,651,0,2167,1,0,2,1,3,1,212116,9,183429,2,202892.0,1974.0,202068.0,2,518,187489.0,187885.0,186433,220,47,0,0,0,0,0,7,2007,173401,175202,294000
1255,60,191004,60.0,6931,181130,164754,180183,180950,176938,179956,128219,184495,181169,185763,210051,7,5,2003,2004,171483,179803,213732,214432,265583.0,92.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,746,746,182021,214914,186186,186825.0,760,896,0,1656,0,0,2,1,3,1,212116,7,183429,1,254751.0,2003.0,240052.0,2,397,187489.0,187885.0,186433,178,128,0,0,0,0,0,7,2008,173401,175202,165400
1256,50,126316,52.0,6240,181130,164754,180183,180950,176938,179956,124834,184495,181169,185763,143116,6,6,1931,1950,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,121809.0,165652.0,151852.0,425,184694.0,0,459,884,182021,142362,186186,122196.0,959,408,0,1367,0,0,1,0,3,1,139962,6,183429,1,134091.0,1978.0,142156.0,1,560,187489.0,187885.0,186433,0,0,0,0,120,0,0,11,2007,173401,175202,127500
1257,20,191004,91.0,14303,181130,206101,180183,180950,181623,179956,335295,184495,181169,185763,175985,8,5,1994,1994,218876,179803,163077,167661,204691.0,554.0,231633,184034,225230,202688.0,183632.0,257689.0,235413.0,1314,184694.0,0,672,1986,182021,214914,186186,186825.0,1987,0,0,1987,1,0,2,0,2,1,212116,7,183429,1,202892.0,1994.0,240052.0,2,691,187489.0,187885.0,186433,262,36,0,0,0,0,0,8,2008,173401,175202,301500
1258,30,191004,56.0,4060,181130,164754,180183,180950,181623,179956,128219,142475,181169,185763,175985,5,8,1922,1950,171483,179803,149841,148386,156221.0,0.0,144341,184034,225230,115692.0,183632.0,165652.0,170670.0,0,184694.0,0,864,864,182021,214914,186186,186825.0,864,0,0,864,0,0,1,0,2,1,139962,4,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,0,96,0,0,0,0,0,7,2009,173401,175202,99900
1259,80,191004,59.0,9587,181130,206101,180183,180950,176938,179956,192854,184495,181169,185763,166703,7,5,2005,2005,171483,179803,213732,214432,265583.0,182.0,231633,184034,225230,202688.0,183632.0,257689.0,235413.0,655,184694.0,0,201,856,182021,214914,186186,186825.0,1166,0,0,1166,1,0,2,0,2,1,212116,5,183429,0,202892.0,2005.0,240052.0,2,400,187489.0,187885.0,186433,212,0,0,0,0,0,0,7,2008,173401,175202,190000
1260,20,191004,65.0,9750,181130,164754,180183,180950,177934,179956,145847,184495,181169,185763,175985,6,8,1969,1969,171483,179803,163077,167661,156221.0,0.0,144341,184034,149805,202688.0,183632.0,165652.0,161573.0,602,164364.0,438,14,1054,182021,156858,186186,186825.0,1054,0,0,1054,1,0,1,1,3,1,139962,6,183429,0,202892.0,1969.0,142156.0,2,460,187489.0,187885.0,186433,180,0,0,0,80,0,0,7,2008,173401,175202,151000
1261,60,191004,60.0,24682,181130,216036,180183,180950,223854,179956,192854,184396,181169,185763,210051,6,5,1999,1999,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,841,841,182021,214914,186186,186825.0,892,783,0,1675,0,0,2,1,3,1,139962,7,183429,1,254751.0,1999.0,240052.0,2,502,187489.0,187885.0,186433,0,103,0,0,0,0,0,6,2009,173401,175202,181000
1262,20,191004,80.0,9600,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,6,1956,1956,218876,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,504,184694.0,0,546,1050,182021,156858,186186,186825.0,1050,0,0,1050,0,0,1,0,2,1,139962,5,183429,0,202892.0,1956.0,142156.0,1,338,187489.0,187885.0,186433,0,0,0,0,0,0,0,6,2009,173401,175202,128900
1263,50,191004,60.0,11250,181130,164754,180183,180950,176938,179956,212565,184495,181169,185763,143116,4,5,1957,1989,171483,179803,149841,148386,156221.0,0.0,144341,184034,149805,140759.0,183632.0,206643.0,170670.0,0,184694.0,0,1104,1104,182021,214914,186186,122196.0,1104,684,0,1788,1,0,1,0,5,1,139962,8,144240,2,202892.0,1957.0,142156.0,1,304,187489.0,187885.0,186433,120,0,0,0,0,0,0,11,2009,173401,175202,161500
1264,70,191004,60.0,13515,181130,164754,180183,180950,176938,179956,124834,184495,181169,185763,210051,6,6,1919,1950,148909,179803,149841,148386,156221.0,0.0,144341,184034,225230,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,764,764,182021,214914,186186,122196.0,1060,764,0,1824,0,0,1,0,3,1,139962,8,183429,1,134091.0,1940.0,142156.0,2,520,187489.0,187885.0,115039,0,0,126,0,0,0,0,7,2007,173401,175202,180500
1265,120,131558,34.0,4060,181130,164754,180183,180950,176938,179956,145847,184495,181169,181959,175985,6,5,1998,1999,171483,179803,149422,149803,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,266,184694.0,0,1139,1405,182021,214914,186186,186825.0,1337,0,0,1337,1,0,2,0,2,1,212116,5,183429,0,202892.0,1998.0,240052.0,2,511,187489.0,187885.0,186433,144,68,0,0,0,0,0,8,2008,143973,146526,181000
1266,160,214014,35.0,3735,181130,164754,180183,180950,208475,179956,225379,184495,181169,181959,210051,7,5,1999,1999,218876,179803,149422,149803,204691.0,218.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,450,184694.0,0,241,691,182021,214914,186186,186825.0,713,739,0,1452,1,0,2,1,3,1,212116,6,183429,0,134091.0,1999.0,142156.0,2,506,187489.0,187885.0,186433,0,34,0,0,0,0,0,3,2006,173401,175202,183900
1267,190,126316,60.0,10120,181130,206101,143104,180950,176938,179956,128225,142475,181169,128432,157354,7,4,1910,1950,218876,179803,149841,148386,156221.0,0.0,87985,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,925,925,182021,142362,105264,107675.0,964,925,0,1889,0,0,1,1,4,2,139962,9,183429,1,134091.0,1960.0,142156.0,1,308,187489.0,187885.0,115039,0,0,264,0,0,0,0,1,2007,173401,175202,122000
1268,20,191004,89.0,13214,181130,206101,231533,180950,176938,179956,242247,184495,181169,185763,175985,9,5,2008,2009,218876,179803,162990,230093,156221.0,0.0,367360,184034,225230,327041.0,183632.0,257689.0,170670.0,0,184694.0,0,2002,2002,182021,214914,186186,186825.0,2018,0,0,2018,0,0,2,0,3,1,328554,10,183429,1,202892.0,2009.0,240052.0,3,746,187489.0,187885.0,186433,144,76,0,0,0,0,0,5,2010,173401,175202,378500
1269,50,191004,60.0,14100,181130,206101,180183,180950,176938,196734,210624,184495,181169,185763,143116,8,9,1935,1997,171483,179803,162990,155905,204691.0,632.0,144341,168897,149805,140759.0,183632.0,192789.0,146889.0,192,184694.0,0,536,728,182021,214914,186186,186825.0,1968,1479,0,3447,0,0,3,1,4,1,212116,11,183429,2,254751.0,1982.0,142156.0,3,1014,187489.0,187885.0,186433,314,12,0,0,0,0,0,5,2008,173401,175202,381000
1270,50,191004,78.0,11344,181130,164754,180183,180950,176938,179956,145847,142475,181169,185763,143116,5,5,1958,1958,171483,179803,149422,149803,204691.0,180.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,460,184694.0,0,414,874,166632,142362,186186,122196.0,874,650,0,1524,0,0,1,1,3,1,139962,7,183429,0,202892.0,1958.0,142156.0,1,315,187489.0,187885.0,186433,0,0,0,0,0,0,0,7,2007,173401,175202,144000
1271,40,191004,60.0,23595,181130,164754,203661,180950,176938,204379,212565,184495,181169,185763,175985,7,6,1979,1979,225000,241400,175942,168112,156221.0,0.0,231633,184034,225230,202688.0,183632.0,257689.0,235413.0,1258,184694.0,0,74,1332,182021,142362,186186,186825.0,1332,192,0,1524,2,0,0,1,0,1,212116,4,183429,1,202892.0,1979.0,240052.0,2,586,187489.0,187885.0,186433,268,0,0,0,0,0,0,4,2010,173401,175202,260000
1272,20,191004,60.0,9156,181130,206101,180183,180950,176938,179956,189050,215184,181169,185763,175985,6,7,1968,1968,218876,179803,194573,195818,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,1489,1489,182021,156858,186186,186825.0,1489,0,0,1489,0,0,2,0,3,1,212116,7,183429,1,202892.0,1968.0,202068.0,2,462,187489.0,187885.0,186433,0,0,0,0,0,0,0,8,2009,173401,175202,185750
1273,20,191004,60.0,13526,181130,206101,180183,180950,223854,179956,136793,184495,181169,185763,175985,5,6,1965,1965,218876,179803,163077,168112,204691.0,114.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,560,164364.0,375,0,935,182021,142362,186186,186825.0,935,0,0,935,1,0,1,0,3,1,139962,5,183429,0,202892.0,1965.0,142156.0,1,288,187489.0,187885.0,186433,180,0,0,0,0,0,0,11,2006,173401,175202,137000
1274,80,191004,124.0,11512,181130,206101,180183,180950,181623,179956,128219,184495,181169,185763,166703,6,7,1959,2006,171483,179803,175942,168112,204691.0,84.0,144341,184034,149805,140759.0,183632.0,206643.0,161573.0,719,184694.0,0,300,1019,182021,156858,186186,186825.0,1357,0,0,1357,1,0,1,0,2,1,328554,5,183429,1,160570.0,1959.0,202068.0,1,312,187489.0,187885.0,186433,0,0,0,0,163,0,0,5,2008,173401,175202,177000
1275,50,191004,53.0,5362,181130,164754,180183,180950,181623,179956,210624,184495,181169,185763,143116,5,6,1910,2003,171483,179803,149841,161328,156221.0,0.0,144341,184034,225230,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,661,661,182021,214914,186186,186825.0,661,589,0,1250,0,0,2,0,3,1,139962,8,183429,1,134091.0,1985.0,142156.0,2,552,187489.0,187885.0,186433,242,0,81,0,0,0,0,11,2007,173401,175202,139000
1276,90,191004,95.0,11345,181130,164754,180183,180950,181623,179956,145847,142475,181169,133541,210051,5,5,1948,1950,171483,137000,107385,114060,265583.0,567.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,220,184694.0,0,708,928,182021,156858,186186,122196.0,928,992,0,1920,0,0,2,0,4,2,139962,10,183429,0,134091.0,1948.0,142156.0,2,400,187489.0,114654.0,186433,0,0,0,0,0,0,0,7,2007,173401,175202,137000
1277,60,191004,60.0,12936,181130,206101,180183,180950,223854,179956,189050,184495,181169,185763,210051,6,6,1972,1972,171483,179803,163077,168112,156221.0,0.0,144341,184034,149805,140759.0,213599.0,165652.0,149493.0,593,184694.0,0,130,723,182021,142362,186186,186825.0,735,660,0,1395,0,1,1,1,3,1,139962,6,183429,1,202892.0,1972.0,142156.0,2,497,187489.0,187885.0,186433,294,116,0,0,0,0,0,12,2009,173401,175202,162000
1278,80,191004,60.0,17871,181130,206101,180183,180950,223854,179956,189050,184495,181169,185763,166703,6,5,1967,1976,171483,179803,163077,167661,204691.0,359.0,144341,184034,149805,202688.0,183632.0,206643.0,161573.0,528,184694.0,0,1152,1680,182021,123919,186186,186825.0,1724,0,0,1724,1,0,1,1,3,1,139962,7,183429,1,202892.0,1967.0,202068.0,2,480,187489.0,187885.0,186433,0,0,0,0,0,0,0,6,2009,173401,175202,197900
1279,60,191004,75.0,9473,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,210051,8,5,2002,2002,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,804,184694.0,0,324,1128,182021,214914,186186,186825.0,1128,903,0,2031,1,0,2,1,3,1,212116,7,183429,1,202892.0,2002.0,202068.0,2,577,187489.0,187885.0,186433,0,211,0,0,0,0,0,3,2008,173401,175202,237000
1280,50,74528,60.0,7500,181130,164754,180183,180950,176938,179956,100123,184495,181169,185763,143116,4,4,1920,1950,171483,179803,149422,149803,156221.0,0.0,144341,168897,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,698,698,182021,142362,186186,122196.0,698,430,0,1128,0,0,1,0,2,1,139962,6,183429,0,134091.0,1980.0,202068.0,2,528,187489.0,187885.0,186433,30,0,164,0,0,0,0,4,2010,143973,146526,68400
1281,20,191004,67.0,9808,181130,206101,180183,180950,176938,179956,197965,184495,181169,185763,175985,7,5,2002,2002,171483,179803,213732,214432,204691.0,110.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,788,184694.0,0,785,1573,182021,214914,186186,186825.0,1573,0,0,1573,1,0,2,0,3,1,212116,6,183429,0,202892.0,2002.0,202068.0,2,544,187489.0,187885.0,186433,0,72,0,0,0,0,0,3,2009,173401,175202,227000
1282,20,191004,50.0,8049,181130,206101,180183,180950,223854,179956,242247,184495,181169,185763,175985,7,5,1990,1990,218876,179803,163077,167661,204691.0,54.0,144341,184034,149805,202688.0,183632.0,165652.0,161573.0,1053,184694.0,0,256,1309,182021,142362,186186,186825.0,1339,0,0,1339,1,0,2,0,2,1,139962,6,183429,1,202892.0,1990.0,240052.0,2,484,215860.0,179930.0,186433,0,58,0,0,90,0,0,7,2006,173401,175202,180000
